"","BAU","INTERIM","DIRECT","INDIRECT","BAU1.1.1","BAU1.1.2","BAU1.1.3","BAU1.1.4","BAU1.1.5","BAU1.1.6","BAU1.1.7","BAU1.1.8","BAU1.2.1","BAU1.2.2","BAU1.2.3","BAU1.2.4","BAU1.2.5","BAU1.3.1","BAU1.3.2","BAU1.3.3","BAU1.3.4","BAU1.3.5","BAU1.3.6","BAU1.3.7","INTERIM1.1.1","INTERIM1.1.2","INTERIM1.1.3","INTERIM1.1.4","INTERIM1.1.5","INTERIM1.1.6","INTERIM1.1.7","INTERIM1.1.8","INTERIM1.2.1","INTERIM1.2.2","INTERIM1.2.3","INTERIM1.2.4","INTERIM1.2.5","INTERIM1.3.1","INTERIM1.3.2","INTERIM1.3.3","INTERIM1.3.4","INTERIM1.3.5","INTERIM1.3.6","INTERIM1.3.7","DIRECT1.1.1","DIRECT1.1.2","DIRECT1.1.3","DIRECT1.1.4","DIRECT1.1.5","DIRECT1.1.6","DIRECT1.1.7","DIRECT1.1.8","DIRECT1.2.1","DIRECT1.2.2","DIRECT1.2.3","DIRECT1.2.4","DIRECT1.2.5","DIRECT1.3.1","DIRECT1.3.2","DIRECT1.3.3","DIRECT1.3.4","DIRECT1.3.5","DIRECT1.3.6","DIRECT1.3.7","INDIRECT1.1.1","INDIRECT1.1.2","INDIRECT1.1.3","INDIRECT1.1.4","INDIRECT1.1.5","INDIRECT1.1.6","INDIRECT1.1.7","INDIRECT1.1.8","INDIRECT1.2.1","INDIRECT1.2.2","INDIRECT1.2.3","INDIRECT1.2.4","INDIRECT1.2.5","INDIRECT1.3.1","INDIRECT1.3.2","INDIRECT1.3.3","INDIRECT1.3.4","INDIRECT1.3.5","INDIRECT1.3.6","INDIRECT1.3.7"
"71",1,3,2,4,200,0,345.371035489379,339.024954746328,0,0,0,0,184.796932689253,109.655746493173,0,0,0,13.2822002048804,2934.08573287117,4372.6831618922,0,0,0,0,31.4106952414074,32.2219406697503,15.8801524492889,9.47844914598874,88.6198205829167,246,317.013034177642,293.172743520574,28.333192482924,4.48215765426126,1.50869275556635,228.179690290504,399.172526773192,16.8972378150244,518.038834066105,523.013403701461,95.9871064386739,23.5165428609072,266.130529352202,11.6702344413715,35.1660541963278,0,10.5223869356252,10.7873381124286,44.1089167665922,246,0,0,26.877121352777,5.34199137305994,1.71052041016947,207.701832426954,0,17.1907291264634,555.398540543556,606.703074552912,105.238388896839,19.2392051746386,890.251240178264,25.2815322920372,31.4176131186879,33.9682544375606,15.1390200607742,12.9180189873031,49.7855162921135,367.28961777005,67.20814727607,12.3434455361828,25.3402320886318,6.42892563452829,4.28682147588597,415.507741838073,358.253257139024,17.5328533479678,598.498203610566,863.575682008609,94.1438116736265,15.7317783299537,970.919763752439,28.2405010680643
"72",1,3,2,4,200,0,305.684453200994,324.963883472505,0,0,0,0,169.69520928424,96.8833169236889,0,0,0,12.8597583298409,2816.69867696016,3272.74354659923,0,0,0,0,32.7853856203012,30.5055596231206,10.7640809697587,8.61359189437102,51.3254843267419,246,244.949059909688,208.010513535018,25.5974610517686,3.43030307542977,2.09664327577898,133.400193625046,296.031203081981,16.7064935134544,497.412231107638,386.244162312211,98.5424000960162,14.9479210621947,290.358300438415,8.16053762726517,29.8182474458436,0,11.501455758077,8.13158236135892,48.1466907139368,246,0,0,23.4265354942991,3.99557311904452,2.12345081487521,224.569937303224,0,16.7900989211275,518.743991502695,709.343025110045,116.870715564069,27.2580882729115,588.589860373886,16.5582498727795,30.8383879448694,31.0813285580227,6.21251978356095,6.91064468514165,95.605387776043,393.299537521948,47.6762483677478,5.95344205321634,22.6854151008725,4.55267487377794,4.15226339228971,384.808420254128,252.427059564167,16.8734312336687,538.798324043416,663.145702333726,167.624589122021,19.0066815438998,890.098326137133,33.2073774321283
"73",1,3,2,4,200,0,358.624353617785,353.466923245143,0,0,0,0,183.635620465004,103.987804673269,0,0,0,13.2387527038056,2808.49514790952,2916.57554091722,0,0,0,0,24.5217297890926,26.5694905255376,11.4156048755424,10.0037431700594,33.8027270840125,246,270.384899394704,283.525378866436,24.6701538450975,3.78634161917441,2.37061423779507,182.252255652263,287.478042387225,16.623283666515,500.921885443876,547.098210066249,94.5014424118937,16.1780950122206,281.351290641638,10.1070582206295,30.7599043266624,0,9.72297557831508,8.66411388395267,30.3869683194134,246,0,0,26.8730202029135,4.07025839150878,1.89260731479144,133.078396732213,0,16.8978007405494,526.425870128367,439.633087983652,86.9995523409195,17.2227737735036,809.773293793803,16.2432830240584,28.8850952395952,35.2943335709842,8.86992807173778,10.4586981068916,79.4470920443745,331.796947158602,25.4170397521451,5.96990925393774,25.0097771346216,4.72823815943106,4.4006351570526,469.271993520571,274.166684878071,16.9285889880385,548.45084300137,722.28491959287,124.999449010997,14.4624451100162,972.904428491551,25.4184525115593
"74",1,3,2,4,200,0,252.849383252635,264.134726484748,0,0,0,0,193.42243890342,82.314604944274,0,0,0,12.9602329536809,2476.87859482787,3852.43271673477,0,0,0,0,32.6872748356685,27.5826127092921,7.70066901149941,9.18168844737511,59.1465589888606,246,262.067417516509,213.87752600441,25.8894308197986,2.5038798107988,2.14391180954567,164.370273051297,357.928845590638,16.2990644254156,476.091152894439,749.438550901183,75.4188082325415,10.8568436123414,289.203777958391,11.3779806487919,29.8228533533186,0,7.12146120143219,9.65654806297266,54.5558943043967,246,0,0,24.8765567452402,2.72635621816287,2.36824004253419,180.789631564812,0,16.5593858844924,486.862583709813,743.868280054243,96.4814392825386,29.3415915136603,731.377921951839,11.2246433182522,21.1667531383672,31.082669728766,7.84869554125753,11.534938990354,50.3186582308598,340.359841003002,-4.00093906213115,1.78809909130168,25.3726800238043,3.48246867596752,3.35832518876334,393.333610591746,274.532864643841,16.4973684000532,503.041176236146,677.277361343041,61.2820161560533,14.7950141415758,1000.24115033688,26.8347772833448
"75",1,3,2,4,200,0,234.447831011774,224.05510179072,0,0,0,0,158.856590805322,105.175656236425,0,0,0,12.6839328510153,2549.15459142082,2444.81571567179,0,0,0,0,32.847534076126,31.6054091888954,2.95050298686166,5.47586754745238,37.5285751701591,246,211.939127027002,186.775518488971,24.0367155335386,2.62289763201201,2.53878995790665,202.213273600812,325.469992589604,16.4066432514717,469.159588347179,526.095899638801,75.0424264298234,18.3088731796448,253.448786916824,9.51094046201523,26.5673685995233,0,4.54074354902726,7.26328803245723,50.6348573148282,246,0,0,22.5305633523104,2.70842415209875,2.23639613655123,197.947997849238,0,16.3681618168712,476.690239183818,282.022485372624,109.705764554787,27.8500044543808,1232.06515183181,18.4710724808954,29.225661950939,26.6536527451878,8.57709321274671,5.6805045669156,24.8486165505614,374.131533991375,10.3050126354555,5.4644644860583,24.347181737699,2.56019307167046,4.01986309099234,398.753110069013,230.919006434698,16.3254420180047,480.548352085722,426.464380412871,112.774879940427,22.2920424918219,1041.41388214093,19.5638871943062
"76",1,3,2,4,200,0,336.58125007159,345.445167725188,0,0,0,0,184.265040757452,83.5074713874905,0,0,0,12.2831453370556,2544.12615292143,3917.12001307378,0,0,0,0,23.8238289701406,28.4723834265487,9.69722442274013,8.01535275186811,65.5883297378747,246,272.839275540991,343.800988023491,27.2124137967566,3.13042651250585,2.40128368251099,181.417746389486,319.034644896899,16.5620154504985,486.246138914478,508.299759960766,91.5297211290332,16.2386249564826,290.332965545635,10.0148127574774,27.4518417460836,0,11.5496416732362,7.88543170652811,50.3445926329874,246,0,0,25.6041652863707,3.73746463469916,2.18128773848944,181.853988222883,0,16.6641831713248,505.178297956586,865.465342409979,100.010342294041,28.3686867473408,717.396650447351,16.4435257203769,31.8623820633404,36.9901681594933,10.6672336883371,7.43542692051161,50.823328105333,455.273442858016,39.4208809980435,9.92373708290956,23.704466088544,4.48050750442326,3.81631031532332,386.457133987472,330.0174201999,16.8545160881136,525.11583646063,530.385169366435,106.055518141923,17.4783153710022,1055.25541499015,30.9053387834632
"77",1,3,2,4,200,0,326.170350400753,291.914440245072,0,0,0,0,167.01293339736,94.1133754032448,0,0,0,12.2970101295103,2633.60575583789,2873.17499909932,0,0,0,0,30.8778067733763,31.7263246317635,8.9226648573489,3.85820898970363,40.935279339975,246,268.793373291277,199.469493134134,23.5139775330941,3.00386923769554,2.00781808199727,176.677603228024,212.665045743577,16.4483774940909,485.428915071372,412.654611760424,87.7057754496858,11.4360281487124,252.837077903309,10.0478968689557,24.8401275107826,0,5.36222553115592,7.27451585490941,88.4265728827144,246,0,0,22.2586799149151,2.93936365322135,1.58888911649931,188.620674964497,0,16.6398189117703,493.78673930901,583.481341625662,94.6527576452138,11.2725548632041,747.612748080244,17.7331993398292,31.603369309808,26.1935421258093,8.00427127469764,8.20005608267776,15.8367440818371,411.742909351965,9.76111879685696,8.02419622479821,22.6642546894581,3.11752984093067,3.87706810753703,362.277659535021,218.789204205416,16.5729110434941,505.95356627288,341.146912059877,67.4340804934239,21.8245131988381,1405.60957698773,28.3710830136857
"78",1,3,2,4,200,0,351.334268594295,334.28518757387,0,0,0,0,197.60168055117,74.9269930219159,0,0,0,12.3590091643994,2445.53756205255,3791.25924586283,0,0,0,0,29.9902413004026,28.2198366490311,9.87885497510728,7.61108828774589,39.7367180600356,246,203.509192178755,123.711943115924,24.9584759146927,3.0829820202435,1.78797716370704,213.966418563944,328.097658677999,16.4878603855703,480.979997803331,657.934901920942,97.5587185762367,20.2891709420542,244.978901726415,9.11015046593902,28.652964588032,0,8.49473796100481,8.2048424421929,62.1231684070659,246,0,0,27.9343604023931,3.49578333349767,2.02727452792935,124.607865558763,0,16.6091879491874,500.723852194267,576.066502271835,138.008455812414,25.9797724985107,899.524547441718,15.3308020818728,24.2493986324154,31.9678403978528,7.37303990562984,12.0752663551874,73.502933341972,345.628730390627,-0.566239069891547,6.7917082417063,23.9208221696397,4.28769532611414,4.00095159363267,371.172428183307,294.916393249955,16.8244577709207,521.20333445207,528.152250466611,63.6662640550664,17.4429256430591,1269.5114376161,30.1578314188429
"79",1,3,2,4,200,0,344.280495041598,267.553876044667,0,0,0,0,144.595318172599,126.826738873121,0,0,0,13.1347392423112,2917.1740141745,4515.15094838995,0,0,0,0,26.0704149919008,28.9747467241111,10.0975783311334,10.7708952498953,75.9584102644027,246,280.169357548139,157.58093478042,22.8217908352306,4.11149064279804,2.43200736951553,193.862252244918,217.271161762159,16.8779873082833,511.396447489922,342.940533805452,93.4348027099747,17.865871738569,291.155723457057,10.7158298836688,32.4868993076223,0,9.72090364534256,9.66682579885959,62.5772447532485,246,0,0,22.1301959831939,4.30243114910702,2.06583668543112,181.063306750261,0,16.8587205863025,530.015725050563,564.963321076323,116.273372707763,24.7951056619881,622.374874549889,9.8828365227021,34.8371686535676,28.4245050137719,8.80316182351571,11.5241731150757,32.6464597563363,429.306307985162,24.43984695671,8.11267841028527,24.2918291098774,4.87267459060468,4.07523432099572,418.411008226971,216.713756695646,17.0382305889627,557.093262238352,498.480870763821,57.1546546805901,29.5709745671136,1429.19019170104,31.7899640629607
"80",1,3,2,4,200,0,305.293845602487,281.202678734199,0,0,0,0,149.671376521572,78.0602902730474,0,0,0,12.4247663233858,2583.04418937665,3644.66831746712,0,0,0,0,26.8606507187532,35.3818626631049,9.08055570769498,11.1512785743477,7.29973360895574,246,327.432247408297,235.709975024742,22.5546923864118,2.69545623925848,2.59086576357899,230.191918561921,358.637252641661,16.4448736017773,477.441187656913,402.167922218469,102.361289438066,20.888297190187,223.58256396651,9.55335789233764,29.2664255060177,0,6.1219553449566,9.28642536367606,76.1558198461225,246,0,0,23.5654148716254,2.73595842379055,2.64527162624364,154.059725090761,0,16.5518390635238,492.832243315765,445.448714863515,101.254518821775,23.2721769246785,829.365765853574,23.0533949984692,29.917153481657,27.001046839887,8.65575709283025,4.08960433184036,40.7872138994938,325.576564322651,57.6780058284776,9.17496339073429,23.164337727068,3.42317806885896,4.83885880100834,405.733605009395,327.060770005875,16.608971015386,503.955672367854,456.92291549835,125.365239189941,15.5078855019345,886.274284303718,29.7668973736239
"81",1,3,2,4,200,0,244.534262120425,260.992862653002,0,0,0,0,173.62294502157,89.9441644814197,0,0,0,12.470551686275,2648.08286599262,3764.80549927531,0,0,0,0,28.1707288882175,31.1736725316158,9.65109717119536,5.62101505463942,46.8386094101303,246,272.762683087284,307.145993831578,23.7037107019194,2.602358458839,1.5952671059908,180.357189957732,298.638591675134,16.478434743171,485.953731573547,453.035090748368,106.59724423169,26.0862249906088,248.309753503071,9.045709109737,33.3763809640574,0,6.46276885736377,9.87453546138999,54.731815734429,246,0,0,20.8825710459058,2.81180811554315,2.40340286622213,249.743770075739,0,16.5109028847624,489.63829034927,397.428905391998,156.540886552898,21.2837530373759,823.153143255282,18.3831177417981,27.2732431665039,23.3015280460421,8.72766316290039,4.49835847227953,83.6657085346796,311.47051661985,10.4097404725674,5.87045541215851,23.3683969280581,2.9105121189422,4.48914144111066,408.034149402746,258.491956823355,16.5538138954396,497.899384490824,320.988613660543,84.8136909815238,18.5776802009404,942.729906604471,27.597274309956
"82",1,3,2,4,200,0,246.110068344656,326.825271066539,0,0,0,0,162.681494014734,92.5305873695616,0,0,0,12.671856158845,2413.77635870041,1309.13583136254,0,0,0,0,32.9397953344284,25.9478128617399,7.68288844015336,6.53556084507254,75.9296898400006,246,245.059159555697,232.731513992087,24.2115973498837,2.85762188564308,1.55493188079279,187.202671812914,395.659555374954,16.367316520829,475.845377526938,431.983180744783,52.605750242595,21.8294238057271,260.820617411017,9.84822164452622,28.0795680095344,0,5.97620631413741,3.73197847324265,34.0196940475242,246,0,0,23.3969813344648,2.25277319949262,1.95293752501175,155.69030602697,0,16.4105651799894,477.651720769909,405.671956210634,134.732314742004,21.8470890828635,687.966727966512,20.0223444760238,26.7670888847407,30.2241481851986,2.92751903922678,6.31257402205615,39.1097113610655,396.572482803033,-11.3298536497132,5.24903763910278,24.1123816782417,2.38738560705702,3.41655547319137,219.787430551784,297.909116909769,16.2770494686937,480.178183068644,492.368132058416,64.7208457336377,19.7396306078374,954.59680634553,31.1387978477915
"83",1,3,2,4,200,0,250.767905990301,279.69826112389,0,0,0,0,191.775908187673,83.2189584742062,0,0,0,12.5136894886331,2510.93234476594,2121.82823060272,0,0,0,0,34.131147434805,23.8488061450069,6.36475986332677,8.88504147147153,72.1834932111906,246,241.329167668734,262.939150574283,23.7153147278156,2.60248716247793,2.73434195740731,172.37094236494,262.41551147405,16.4199511244126,480.139235457105,193.600138501347,82.7150240631088,19.8554822028759,281.899897601073,10.6822155634369,28.0185211765307,0,8.84780127648474,3.98519431805743,75.044063485456,246,0,0,20.7181963717174,3.19476316790972,2.68506091132758,184.638023403161,0,16.5631080266415,488.998300177905,467.337041052742,90.3123837184066,19.3031364555013,1125.1954705895,16.8674258038202,30.0091791634291,30.8809171308801,7.66113639607209,10.0277529482078,92.452769492218,403.034747679138,44.3111774941463,11.5504944544351,21.9077295379636,3.25805055612931,5.21535040875434,338.859675774542,250.537350473602,16.5954077459444,502.773012615491,255.536148929146,77.2254782024531,22.0558008929707,860.294380912546,28.1880287245272
"84",1,3,2,4,200,0,339.356026273189,277.682690935704,0,0,0,0,164.888306279376,92.6729722076662,0,0,0,12.4478979308526,2580.13210918044,3284.85473152747,0,0,0,0,28.541240435548,30.9081358726658,7.78774307318488,3.54477697735987,70.3559374135745,246,235.267203032137,232.162395713289,23.586097573653,2.64755301676043,2.26149007449802,167.27354639825,248.118776464947,16.5095889153885,481.695213326291,452.358322020032,78.5614169746906,22.861620308024,277.544964074368,11.3510417880158,29.2399824951054,0,8.10206610972398,9.03231802835767,92.8589774676635,246,0,0,24.1865564348704,2.91909632701844,2.12540785518424,209.060123273659,0,16.5217332050235,490.087710179068,268.302598238859,138.902679337577,23.3790923434706,649.143320863792,19.394106903334,29.4089913626568,30.5174471442981,6.85314573507204,6.71875402853237,43.4407137190335,376.448634318122,13.282952477166,7.52689207147316,24.1466976278,3.21343795884088,4.85760043022686,374.712091527922,217.918365147264,16.479181721234,501.546536624338,607.126758560009,128.84074276985,14.7608773212733,1229.78630164065,30.7942332658867
"85",1,3,2,4,200,0,187.242555804421,271.973329356247,0,0,0,0,194.718612034901,86.0894974927845,0,0,0,11.8271302842759,2379.2225470284,2809.3437966709,0,0,0,0,27.6853900188269,33.1033776028019,4.12422426379601,8.14672725853966,29.8271520706842,246,360.067220126844,315.14159577052,23.2269741652291,2.43344709293065,1.90736033394601,167.0649810296,434.045804312998,16.3368371207962,471.804317230669,237.655914714261,29.4072245873262,11.8644497320805,268.225793807963,10.0387830497313,30.7646086404115,0,7.33425956289385,3.27860921105112,66.6757718594088,246,0,0,23.8377658508856,2.25203491547138,1.42787155699899,219.298915860436,0,16.3053239690579,468.2038280666,439.684543971203,109.809457603074,18.5149417769011,942.529567482272,20.6428446510279,31.4472567360681,36.7009883529225,6.98631470103397,8.90200963527114,35.9814739094156,432.28545631365,84.3702706222793,16.1558911824156,22.6430061371708,2.24824223457545,4.25091599719249,452.222439877482,428.121841394806,16.3554941456263,472.624017767199,392.922757440572,106.874250811175,19.4080762633949,948.357760326669,25.7148936279937
"86",1,3,2,4,200,0,456.077421788264,379.022639207557,0,0,0,0,230.088106737603,129.006649383366,0,0,0,14.0975559639634,3203.39429965908,5053.15204219444,0,0,0,0,33.447980113424,34.1525032539094,21.4774020948815,17.8136838696182,64.0411128541667,246,304.922910764799,268.031776667318,28.3037071461903,5.20178339205367,2.07720725687846,224.786932612704,341.280615426279,17.1987755636683,541.076481504708,994.92727974003,122.469810181318,18.8470186135412,251.788288362813,10.265566077703,33.6168452475536,0,17.9351347964335,14.6115935609677,52.5806676877158,246,0,0,27.2649900821358,6.76269938922697,2.30811568917145,190.067914380312,0,17.6993852574894,593.962399876494,757.103936938545,127.145260047161,20.778398157494,891.794101247462,20.6821986930625,36.8117342850963,32.4640106772639,11.6390772168962,15.1803722421016,81.5051052871844,391.547017660949,47.9021444386868,13.3290551899931,27.3221967842135,8.9311103594137,4.42717120478175,342.711797564087,349.326518111769,18.1449993274332,673.719460052992,1036.21064961361,81.7239512117315,17.9719418609501,1251.01447373308,25.6297838531537
"87",1,3,2,4,200,0,228.370469453253,270.49828342039,0,0,0,0,150.674769396964,89.9363997346381,0,0,0,12.6858759983254,2555.21490190333,2790.28215116589,0,0,0,0,24.929785175974,33.3824873844195,6.1894609944384,5.4062324415482,56.0145726608193,246,273.991214335883,243.378124676937,21.7394414652063,2.56320521374463,2.04777231600621,265.515026436486,298.057439241119,16.3083732291226,467.30015008883,293.484522631251,83.9170844079474,10.0498419893541,272.428589708362,9.48684914178198,30.4977465190948,0,5.51188156565018,4.29053888242041,66.8144614426434,246,0,0,23.7421444015136,2.47536112178796,2.02600218142733,159.138400079574,0,16.3244186147635,474.090466141772,414.630945847183,126.243129716293,26.3871480003761,914.795663338574,17.3059743286072,33.4802638821404,28.2523497180835,6.10361519449669,4.62881534002769,59.4616728350258,359.355854741817,30.409732966651,10.5194624208443,24.1028540356041,2.26279555924508,3.28825112650121,340.336681473194,268.169426046348,16.3402084638161,473.5947168788,310.325865394177,112.428136826183,17.4814964185234,1478.33675251643,27.3267042363191
"88",1,3,2,4,200,0,241.938054924079,237.336163401588,0,0,0,0,159.516487178787,89.615578702273,0,0,0,12.1346326832162,2458.27834946353,1666.41397358088,0,0,0,0,36.0243453842434,26.4892124403606,4.42586031708265,6.60235831399454,29.1768971581826,246,305.41041107234,323.548284457189,23.3869559484133,2.67843729265532,2.23778860577581,210.348841849749,250.292401297801,16.3076748480731,472.368683490724,581.221731162433,72.7554120108916,20.9607057493166,296.788175425349,9.61208009346609,25.2501608511657,0,8.89840838665841,5.83704770358514,46.0185718456273,246,0,0,23.6376553104003,2.49832060219722,1.77134161897051,172.28983508491,0,16.4010200397114,471.330695658229,542.016242103343,94.3145295382897,24.3283477864897,871.966471665066,16.142031218783,27.5351484968089,25.4708330684706,2.84310729787881,9.3269790003259,68.9984968967473,368.341713608411,15.959633957315,8.50358278290798,22.8020961619974,2.51749419105796,3.18372134470872,272.64468920416,223.395929975012,16.2751287350542,472.327971177346,353.419544212662,72.2928451060167,26.3429741788618,1116.33975365179,30.9143019551412
"89",1,3,2,4,200,0,300.889080653384,325.541971681863,0,0,0,0,182.104567747542,92.1705768561892,0,0,0,12.6316952922611,2646.94345641498,2243.75661619573,0,0,0,0,33.9963390671277,24.8572383613398,8.75517649748813,6.98658186375852,57.511946145984,246,273.237061832829,235.20024952746,22.3325536275048,2.9248198660125,2.1129579097566,181.020894616701,239.366990456666,16.5685462095373,488.423873205094,293.707380557248,85.3555493258363,12.8173347242097,307.730957866874,8.84340062090115,30.3359042151074,0,10.3707129641283,7.31875267800626,41.8935389054004,246,0,0,22.1615939278682,3.50177735390932,2.1194572633983,187.204698525331,0,16.6610305101985,504.332388593096,446.067486915216,98.5926512458124,15.9536440812905,765.695506528537,16.9155254297387,28.6153282599956,31.7486363180606,7.34198477225489,6.47612759972441,48.4215599273399,416.011699162426,20.9491603346453,6.98311104784924,21.5680706645232,3.98029037982371,4.35564338265524,315.045407267399,245.205526841347,16.7688923739445,523.31902543322,292.44381045191,75.8990474987287,17.9238899889404,716.652152322879,35.0842864462448
"90",1,3,2,4,200,0,324.05698936503,331.145613322028,0,0,0,0,186.946719073949,100.692032572058,0,0,0,13.0030906305614,2924.3639133433,3009.71208601733,0,0,0,0,27.9267053765429,26.1766747624761,7.91566711692495,7.1712993676416,76.4859531326197,246,266.895076500937,214.780137326675,25.6879114932694,3.17479934491532,1.83653597392829,151.409902901977,343.2455453533,16.6341427136083,499.631345727826,374.467655880617,95.9290686891673,18.3697030213208,250.884130969486,10.7842589138817,26.134810060545,0,10.5830008682297,9.12555339189218,53.4549043534462,246,0,0,22.8831745004749,3.79521625311254,2.06292530723262,191.415343668084,0,16.8205261406931,516.261135039485,518.638005035315,106.487044665647,15.1327555032599,776.839308389356,10.2622622150642,31.9997606542493,29.8427763412574,6.76156979286569,9.68615812989171,67.0280825692584,350.826374664983,-1.6986877481956,5.08342920936395,27.0857379866849,3.78963717057578,4.33967654899569,325.61800691701,257.123181706468,16.7854266789399,535.686609659033,383.380084517906,135.431760516663,19.5369521049028,1092.15205382919,23.5913034953242
"91",1,3,2,4,200,0,326.966133460502,345.667200820048,0,0,0,0,158.067632146465,80.5293583992105,0,0,0,12.3782068746849,2600.04887546447,3648.65553433889,0,0,0,0,32.1358766975984,34.586179380034,11.0703485525206,8.26041828462186,55.1365776120515,246,354.204509185084,271.861408938818,23.8792525188991,3.57015440875272,1.88018237555583,204.802759294245,393.247450217154,16.7349917494258,498.291458905996,676.599385617485,97.5977211874406,20.0171880053291,279.457756121033,9.69530947688208,32.2573472020951,0,13.1284148178569,9.66142565849533,44.4795957305702,246,0,0,23.0736221123486,4.83420527404104,2.09367764195081,176.419687450715,0,16.9870616289825,524.97810470549,458.019813272371,64.3634658175292,26.7058056637366,730.562590195157,18.2179649683403,33.192129250062,32.5989478936568,11.9643540514971,9.4227149311258,55.0188885858203,342.92849776434,63.2602318404753,11.6249534694186,26.4045589251746,5.44786363156171,4.67272837365745,326.356479180197,406.333203780432,17.2080882506179,563.709757498156,514.968752855972,89.9888568050999,16.7063737964972,971.910616512045,21.7343962388728
"92",1,3,2,4,200,0,184.619031323541,309.260745718406,0,0,0,0,168.853742913951,90.6267491589198,0,0,0,12.3644456205338,2665.69359450164,1723.65944957367,0,0,0,0,32.5137899367693,30.8250862294546,9.32798169947282,4.00436848967425,63.867762339563,246,358.229713864183,279.417835302373,23.2802653776368,3.00013706960034,2.1858067667603,141.059858356776,382.445055057203,16.5984496877507,490.890220695039,553.953681338922,80.589480740908,16.7530694603393,275.134032562852,8.33577499092447,33.5914659432394,0,11.726481132728,11.0631497218687,59.8339088478488,246,0,0,21.5453052184453,3.38590002307112,1.83432585033596,214.108016996056,0,16.6688726988427,501.768191115678,488.824885906389,176.377304714408,29.9116472428942,477.778108517438,15.0630455379454,26.7587119713904,38.0383058487916,6.99911379889466,9.77768350699674,39.0158494708074,352.516252362736,75.5530010460438,12.6875036687568,24.0914237552523,3.77771960790848,3.59998883757194,286.43562586153,399.878333177064,16.7542722621904,519.243643394259,636.212236049563,113.648972239557,18.857573233112,1428.77242884865,29.1489497840362
"93",1,3,2,4,200,0,200.662347652914,249.722932248536,0,0,0,0,172.197198632038,101.519849123346,0,0,0,13.1642625556299,2862.17225162842,3223.91216602624,0,0,0,0,28.6251420878952,28.5682516663735,12.7304239935174,10.0200522829038,60.0287907519589,246,278.316823354905,112.948373456216,20.9318782063927,4.04938493288612,3.04751958211445,190.777485727529,277.626486317739,16.6491373432012,500.826570513628,483.360525811333,89.7054869912907,21.3949756141138,243.672956227138,10.6973544580056,30.9940163211049,0,8.96074638204936,12.1626144204043,43.7308222926481,246,0,0,20.7940118308727,3.64173271243014,3.10889302049467,215.789016757384,0,16.7873048229154,517.692717874864,715.382670971565,97.4540376264721,27.0742337798057,495.107299753046,18.3851899824009,33.7834804739469,31.1990924553219,8.60052282073499,10.6070073037197,-4.35034293931903,290.981173231523,7.37692513369961,3.43209745648904,23.4536747393533,4.32966853625577,5.36948933995365,354.699518939622,228.777637630107,16.9080248260869,540.937478215493,569.754842212252,84.6382835381753,20.3977538306353,841.133192469254,28.51045739636
"94",1,3,2,4,200,0,124.416867984001,281.900517190768,0,0,0,0,155.277557986114,86.604865784124,0,0,0,11.67280217913,2709.10532189504,2209.10890703574,0,0,0,0,32.179076984133,33.8223962944782,5.14982299356239,9.17784112892108,59.9974284720598,246,300.977772677162,165.998878114571,22.2085766383193,2.06034481133501,2.09521880543911,211.59394899218,282.895433978588,16.2304321423498,476.094270468316,419.761158609693,47.5420587924274,18.8741786902119,263.821560116097,10.2678568553158,32.0237349695937,0,6.71081641521881,6.86660549175244,86.3276638762233,246,0,0,22.6518124606152,2.28661878241965,2.17565737882254,194.153757093058,0,16.2470048256693,480.801927941383,380.455521031562,111.002990540729,23.3604941623651,687.481060755816,13.819144725476,25.1344066256293,32.4873772712078,5.98133230761055,6.43142360634313,74.4638567682,352.720625224973,54.4170570764791,12.6016154109799,22.1817751866094,2.05289385143403,4.30396245337436,379.05101450964,320.35106781047,16.1164571696044,481.132151885581,587.951678195321,59.0679898421321,18.1274265743661,1100.33956724873,21.7320802086173
"95",1,3,2,4,200,0,267.687476148613,307.646433841256,0,0,0,0,180.659604673011,113.038422548069,0,0,0,12.932345698977,2820.52136955829,2400.35645921634,0,0,0,0,31.7429864453616,34.2399235334665,10.9349751003522,13.4584671497845,66.8573024413147,246,316.903446935959,209.286715164141,23.7971482200665,3.68826369770429,2.41410987744006,202.815434297967,356.713581466078,16.7738744370301,503.560367110879,628.774326977296,83.2493240234807,16.8028850012417,263.285164885825,9.91907557875368,31.8254306582682,0,9.43022123650776,8.00544656310671,46.4924360037412,246,0,0,20.2576764293489,4.68172449538907,2.6196767062106,178.239000997435,0,16.9424998636844,528.525113861359,442.045721001638,125.856602257486,20.7131295719301,1058.59295667382,14.8862188236306,31.5351072946151,34.3750749999806,10.3295816971147,13.5001744545842,23.2076980625958,343.352080837052,72.0006106759517,14.8331040500663,25.8224496618835,5.23892858331022,4.14804632319704,437.736622676725,354.371817947931,17.0037036724587,557.516796339897,456.124163863616,156.382701668421,18.5067828147638,1017.56365620699,26.9953310099626
